date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2022-01-02,36061,new_york,pm25,4.0,1,Micrograms/cubic meter (LC),0079
2022-01-05,36061,new_york,pm25,8.0,1,Micrograms/cubic meter (LC),0079
2022-01-08,36061,new_york,pm25,4.5,1,Micrograms/cubic meter (LC),0079
2022-01-11,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0079
2022-01-14,36061,new_york,pm25,11.2,1,Micrograms/cubic meter (LC),0079
2022-01-17,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0079
2022-01-20,36061,new_york,pm25,6.5,1,Micrograms/cubic meter (LC),0079
2022-01-23,36061,new_york,pm25,13.6,1,Micrograms/cubic meter (LC),0079
2022-01-26,36061,new_york,pm25,4.0,1,Micrograms/cubic meter (LC),0079
2022-01-29,36061,new_york,pm25,7.3,1,Micrograms/cubic meter (LC),0079
2022-02-04,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0079
2022-02-07,36061,new_york,pm25,11.1,1,Micrograms/cubic meter (LC),0079
2022-02-10,36061,new_york,pm25,9.5,1,Micrograms/cubic meter (LC),0079
2022-02-13,36061,new_york,pm25,4.8,1,Micrograms/cubic meter (LC),0079
2022-02-16,36061,new_york,pm25,9.3,1,Micrograms/cubic meter (LC),0079
2022-02-19,36061,new_york,pm25,4.8,1,Micrograms/cubic meter (LC),0079
2022-02-25,36061,new_york,pm25,7.5,1,Micrograms/cubic meter (LC),0079
2022-02-28,36061,new_york,pm25,4.0,1,Micrograms/cubic meter (LC),0079
2022-03-03,36061,new_york,pm25,6.3,1,Micrograms/cubic meter (LC),0079
2022-03-06,36061,new_york,pm25,14.1,1,Micrograms/cubic meter (LC),0079
2022-03-09,36061,new_york,pm25,5.5,1,Micrograms/cubic meter (LC),0079
2022-03-12,36061,new_york,pm25,4.6,1,Micrograms/cubic meter (LC),0079
2022-03-15,36061,new_york,pm25,9.1,1,Micrograms/cubic meter (LC),0079
2022-03-18,36061,new_york,pm25,10.9,1,Micrograms/cubic meter (LC),0079
2022-03-21,36061,new_york,pm25,3.0,1,Micrograms/cubic meter (LC),0079
2022-03-24,36061,new_york,pm25,3.5,1,Micrograms/cubic meter (LC),0079
2022-03-27,36061,new_york,pm25,1.7,1,Micrograms/cubic meter (LC),0079
2022-03-30,36061,new_york,pm25,5.1,1,Micrograms/cubic meter (LC),0079
