date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2022-01-05,36085,richmond,pm25,7.9,1,Micrograms/cubic meter (LC),0055
2022-01-11,36085,richmond,pm25,5.3,1,Micrograms/cubic meter (LC),0055
2022-01-17,36085,richmond,pm25,3.6,1,Micrograms/cubic meter (LC),0055
2022-01-23,36085,richmond,pm25,14.4,1,Micrograms/cubic meter (LC),0055
2022-01-29,36085,richmond,pm25,7.1,1,Micrograms/cubic meter (LC),0055
2022-02-04,36085,richmond,pm25,4.2,1,Micrograms/cubic meter (LC),0055
2022-02-10,36085,richmond,pm25,7.4,1,Micrograms/cubic meter (LC),0055
2022-02-16,36085,richmond,pm25,8.3,1,Micrograms/cubic meter (LC),0055
2022-02-22,36085,richmond,pm25,13.4,1,Micrograms/cubic meter (LC),0055
2022-02-28,36085,richmond,pm25,6.9,1,Micrograms/cubic meter (LC),0055
2022-03-06,36085,richmond,pm25,11.7,1,Micrograms/cubic meter (LC),0055
2022-03-12,36085,richmond,pm25,4.2,1,Micrograms/cubic meter (LC),0055
2022-03-18,36085,richmond,pm25,10.3,1,Micrograms/cubic meter (LC),0055
2022-03-24,36085,richmond,pm25,5.0,1,Micrograms/cubic meter (LC),0055
2022-03-30,36085,richmond,pm25,5.0,1,Micrograms/cubic meter (LC),0055
2022-04-05,36085,richmond,pm25,7.1,1,Micrograms/cubic meter (LC),0055
2022-04-11,36085,richmond,pm25,3.0,1,Micrograms/cubic meter (LC),0055
2022-04-17,36085,richmond,pm25,2.2,1,Micrograms/cubic meter (LC),0055
2022-04-23,36085,richmond,pm25,3.9,1,Micrograms/cubic meter (LC),0055
2022-04-29,36085,richmond,pm25,5.1,1,Micrograms/cubic meter (LC),0055
2022-05-05,36085,richmond,pm25,5.8,1,Micrograms/cubic meter (LC),0055
2022-05-11,36085,richmond,pm25,7.9,1,Micrograms/cubic meter (LC),0055
2022-05-17,36085,richmond,pm25,5.3,1,Micrograms/cubic meter (LC),0055
2022-05-23,36085,richmond,pm25,3.7,1,Micrograms/cubic meter (LC),0055
2022-05-29,36085,richmond,pm25,7.3,1,Micrograms/cubic meter (LC),0055
2022-06-04,36085,richmond,pm25,8.7,1,Micrograms/cubic meter (LC),0055
2022-06-10,36085,richmond,pm25,5.2,1,Micrograms/cubic meter (LC),0055
2022-06-16,36085,richmond,pm25,4.9,1,Micrograms/cubic meter (LC),0055
2022-06-22,36085,richmond,pm25,8.5,1,Micrograms/cubic meter (LC),0055
2022-06-28,36085,richmond,pm25,5.3,1,Micrograms/cubic meter (LC),0055
2022-07-04,36085,richmond,pm25,19.1,1,Micrograms/cubic meter (LC),0055
2022-07-16,36085,richmond,pm25,12.6,1,Micrograms/cubic meter (LC),0055
2022-07-22,36085,richmond,pm25,11.5,1,Micrograms/cubic meter (LC),0055
2022-07-28,36085,richmond,pm25,9.8,1,Micrograms/cubic meter (LC),0055
2022-08-03,36085,richmond,pm25,6.1,1,Micrograms/cubic meter (LC),0055
2022-08-09,36085,richmond,pm25,8.3,1,Micrograms/cubic meter (LC),0055
2022-08-21,36085,richmond,pm25,7.3,1,Micrograms/cubic meter (LC),0055
2022-08-27,36085,richmond,pm25,0.0,1,Micrograms/cubic meter (LC),0055
2022-09-02,36085,richmond,pm25,4.2,1,Micrograms/cubic meter (LC),0055
2022-09-14,36085,richmond,pm25,6.2,1,Micrograms/cubic meter (LC),0055
2022-09-20,36085,richmond,pm25,6.6,1,Micrograms/cubic meter (LC),0055
2022-09-26,36085,richmond,pm25,4.9,1,Micrograms/cubic meter (LC),0055
2022-10-02,36085,richmond,pm25,6.0,1,Micrograms/cubic meter (LC),0055
2022-10-14,36085,richmond,pm25,6.7,1,Micrograms/cubic meter (LC),0055
2022-10-20,36085,richmond,pm25,4.2,1,Micrograms/cubic meter (LC),0055
2022-10-26,36085,richmond,pm25,5.3,1,Micrograms/cubic meter (LC),0055
2022-10-27,36085,richmond,pm25,10.6,1,Micrograms/cubic meter (LC),0055
2022-11-07,36085,richmond,pm25,4.7,1,Micrograms/cubic meter (LC),0055
2022-11-13,36085,richmond,pm25,3.8,1,Micrograms/cubic meter (LC),0055
2022-11-19,36085,richmond,pm25,7.6,1,Micrograms/cubic meter (LC),0055
2022-11-25,36085,richmond,pm25,7.2,1,Micrograms/cubic meter (LC),0055
2022-12-01,36085,richmond,pm25,4.1,1,Micrograms/cubic meter (LC),0055
2022-12-07,36085,richmond,pm25,6.8,1,Micrograms/cubic meter (LC),0055
2022-12-13,36085,richmond,pm25,4.8,1,Micrograms/cubic meter (LC),0055
2022-12-19,36085,richmond,pm25,5.1,1,Micrograms/cubic meter (LC),0055
2022-12-25,36085,richmond,pm25,6.7,1,Micrograms/cubic meter (LC),0055
2022-12-31,36085,richmond,pm25,11.2,1,Micrograms/cubic meter (LC),0055
