date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2023-01-03,36005,bronx,pm25,20.3,1,Micrograms/cubic meter (LC),0110
2023-01-06,36005,bronx,pm25,6.7,1,Micrograms/cubic meter (LC),0110
2023-01-09,36005,bronx,pm25,8.9,1,Micrograms/cubic meter (LC),0110
2023-01-12,36005,bronx,pm25,6.0,1,Micrograms/cubic meter (LC),0110
2023-01-15,36005,bronx,pm25,3.8,1,Micrograms/cubic meter (LC),0110
2023-01-18,36005,bronx,pm25,6.3,1,Micrograms/cubic meter (LC),0110
2023-01-21,36005,bronx,pm25,1.9,1,Micrograms/cubic meter (LC),0110
2023-01-24,36005,bronx,pm25,4.8,1,Micrograms/cubic meter (LC),0110
2023-01-27,36005,bronx,pm25,6.2,1,Micrograms/cubic meter (LC),0110
2023-01-30,36005,bronx,pm25,12.3,1,Micrograms/cubic meter (LC),0110
2023-02-02,36005,bronx,pm25,10.2,1,Micrograms/cubic meter (LC),0110
2023-02-05,36005,bronx,pm25,9.4,1,Micrograms/cubic meter (LC),0110
2023-02-08,36005,bronx,pm25,11.4,1,Micrograms/cubic meter (LC),0110
2023-02-11,36005,bronx,pm25,2.7,1,Micrograms/cubic meter (LC),0110
2023-02-14,36005,bronx,pm25,5.2,1,Micrograms/cubic meter (LC),0110
2023-02-17,36005,bronx,pm25,8.4,1,Micrograms/cubic meter (LC),0110
2023-02-20,36005,bronx,pm25,7.5,1,Micrograms/cubic meter (LC),0110
2023-02-23,36005,bronx,pm25,4.5,1,Micrograms/cubic meter (LC),0110
2023-02-26,36005,bronx,pm25,16.6,1,Micrograms/cubic meter (LC),0110
2023-03-01,36005,bronx,pm25,6.5,1,Micrograms/cubic meter (LC),0110
2023-03-04,36005,bronx,pm25,2.6,1,Micrograms/cubic meter (LC),0110
2023-03-07,36005,bronx,pm25,2.3,1,Micrograms/cubic meter (LC),0110
2023-03-10,36005,bronx,pm25,5.6,1,Micrograms/cubic meter (LC),0110
2023-03-13,36005,bronx,pm25,4.6,1,Micrograms/cubic meter (LC),0110
2023-03-16,36005,bronx,pm25,5.1,1,Micrograms/cubic meter (LC),0110
2023-03-19,36005,bronx,pm25,3.2,1,Micrograms/cubic meter (LC),0110
2023-03-22,36005,bronx,pm25,7.0,1,Micrograms/cubic meter (LC),0110
2023-03-25,36005,bronx,pm25,4.5,1,Micrograms/cubic meter (LC),0110
2023-03-28,36005,bronx,pm25,3.5,1,Micrograms/cubic meter (LC),0110
2023-03-31,36005,bronx,pm25,9.2,1,Micrograms/cubic meter (LC),0110
2023-04-03,36005,bronx,pm25,5.3,1,Micrograms/cubic meter (LC),0110
2023-04-06,36005,bronx,pm25,9.5,1,Micrograms/cubic meter (LC),0110
2023-04-09,36005,bronx,pm25,4.5,1,Micrograms/cubic meter (LC),0110
2023-04-12,36005,bronx,pm25,9.7,1,Micrograms/cubic meter (LC),0110
2023-04-15,36005,bronx,pm25,5.8,1,Micrograms/cubic meter (LC),0110
2023-04-18,36005,bronx,pm25,3.3,1,Micrograms/cubic meter (LC),0110
2023-04-21,36005,bronx,pm25,6.8,1,Micrograms/cubic meter (LC),0110
2023-04-24,36005,bronx,pm25,3.6,1,Micrograms/cubic meter (LC),0110
2023-04-27,36005,bronx,pm25,9.4,1,Micrograms/cubic meter (LC),0110
2023-04-30,36005,bronx,pm25,2.6,1,Micrograms/cubic meter (LC),0110
2023-05-03,36005,bronx,pm25,2.4,1,Micrograms/cubic meter (LC),0110
2023-05-06,36005,bronx,pm25,5.2,1,Micrograms/cubic meter (LC),0110
2023-05-09,36005,bronx,pm25,4.9,1,Micrograms/cubic meter (LC),0110
2023-05-12,36005,bronx,pm25,13.5,1,Micrograms/cubic meter (LC),0110
2023-05-15,36005,bronx,pm25,4.9,1,Micrograms/cubic meter (LC),0110
2023-05-18,36005,bronx,pm25,4.2,1,Micrograms/cubic meter (LC),0110
2023-05-21,36005,bronx,pm25,8.6,1,Micrograms/cubic meter (LC),0110
2023-05-24,36005,bronx,pm25,8.1,1,Micrograms/cubic meter (LC),0110
2023-05-27,36005,bronx,pm25,6.0,1,Micrograms/cubic meter (LC),0110
2023-05-30,36005,bronx,pm25,9.5,1,Micrograms/cubic meter (LC),0110
2023-06-02,36005,bronx,pm25,14.5,1,Micrograms/cubic meter (LC),0110
2023-06-05,36005,bronx,pm25,9.5,1,Micrograms/cubic meter (LC),0110
2023-06-08,36005,bronx,pm25,56.9,1,Micrograms/cubic meter (LC),0110
2023-06-11,36005,bronx,pm25,22.8,1,Micrograms/cubic meter (LC),0110
2023-06-14,36005,bronx,pm25,8.0,1,Micrograms/cubic meter (LC),0110
2023-06-17,36005,bronx,pm25,19.9,1,Micrograms/cubic meter (LC),0110
2023-06-20,36005,bronx,pm25,5.9,1,Micrograms/cubic meter (LC),0110
2023-06-23,36005,bronx,pm25,5.7,1,Micrograms/cubic meter (LC),0110
2023-06-26,36005,bronx,pm25,9.6,1,Micrograms/cubic meter (LC),0110
2023-06-29,36005,bronx,pm25,28.9,1,Micrograms/cubic meter (LC),0110
2023-07-02,36005,bronx,pm25,19.1,1,Micrograms/cubic meter (LC),0110
2023-07-05,36005,bronx,pm25,21.4,1,Micrograms/cubic meter (LC),0110
2023-07-08,36005,bronx,pm25,10.3,1,Micrograms/cubic meter (LC),0110
