date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2023-07-07,36047,kings,pm25,9.529167,24,Micrograms/cubic meter (LC),0052
2023-07-08,36047,kings,pm25,10.154167,24,Micrograms/cubic meter (LC),0052
2023-07-09,36047,kings,pm25,7.004167,24,Micrograms/cubic meter (LC),0052
2023-07-10,36047,kings,pm25,5.379167,24,Micrograms/cubic meter (LC),0052
2023-07-11,36047,kings,pm25,11.870833,24,Micrograms/cubic meter (LC),0052
2023-07-12,36047,kings,pm25,14.695833,24,Micrograms/cubic meter (LC),0052
2023-07-13,36047,kings,pm25,15.286957,23,Micrograms/cubic meter (LC),0052
2023-07-14,36047,kings,pm25,10.058333,24,Micrograms/cubic meter (LC),0052
2023-07-15,36047,kings,pm25,9.479167,24,Micrograms/cubic meter (LC),0052
2023-07-16,36047,kings,pm25,6.179167,24,Micrograms/cubic meter (LC),0052
2023-07-17,36047,kings,pm25,14.404167,24,Micrograms/cubic meter (LC),0052
2023-07-18,36047,kings,pm25,19.941667,24,Micrograms/cubic meter (LC),0052
2023-07-19,36047,kings,pm25,33.066667,24,Micrograms/cubic meter (LC),0052
2023-07-20,36047,kings,pm25,21.633333,24,Micrograms/cubic meter (LC),0052
2023-07-21,36047,kings,pm25,10.633333,24,Micrograms/cubic meter (LC),0052
2023-07-22,36047,kings,pm25,6.945833,24,Micrograms/cubic meter (LC),0052
2023-07-23,36047,kings,pm25,10.441667,24,Micrograms/cubic meter (LC),0052
2023-07-24,36047,kings,pm25,9.733333,24,Micrograms/cubic meter (LC),0052
2023-07-25,36047,kings,pm25,9.691667,24,Micrograms/cubic meter (LC),0052
2023-07-26,36047,kings,pm25,16.316667,24,Micrograms/cubic meter (LC),0052
2023-07-27,36047,kings,pm25,14.858333,24,Micrograms/cubic meter (LC),0052
2023-07-28,36047,kings,pm25,11.258333,24,Micrograms/cubic meter (LC),0052
2023-07-29,36047,kings,pm25,7.4625,24,Micrograms/cubic meter (LC),0052
2023-07-30,36047,kings,pm25,4.675,24,Micrograms/cubic meter (LC),0052
2023-07-31,36047,kings,pm25,6.958333,24,Micrograms/cubic meter (LC),0052
2023-08-01,36047,kings,pm25,6.179167,24,Micrograms/cubic meter (LC),0052
2023-08-02,36047,kings,pm25,4.733333,24,Micrograms/cubic meter (LC),0052
2023-08-03,36047,kings,pm25,4.979167,24,Micrograms/cubic meter (LC),0052
2023-08-04,36047,kings,pm25,12.882609,23,Micrograms/cubic meter (LC),0052
2023-08-05,36047,kings,pm25,17.966667,24,Micrograms/cubic meter (LC),0052
2023-08-06,36047,kings,pm25,18.195833,24,Micrograms/cubic meter (LC),0052
2023-08-07,36047,kings,pm25,14.34,20,Micrograms/cubic meter (LC),0052
2023-08-08,36047,kings,pm25,6.881818,11,Micrograms/cubic meter (LC),0052
2023-08-09,36047,kings,pm25,12.35,24,Micrograms/cubic meter (LC),0052
2023-08-10,36047,kings,pm25,12.8875,24,Micrograms/cubic meter (LC),0052
2023-08-11,36047,kings,pm25,13.8375,24,Micrograms/cubic meter (LC),0052
2023-08-12,36047,kings,pm25,13.1,24,Micrograms/cubic meter (LC),0052
2023-08-13,36047,kings,pm25,7.204167,24,Micrograms/cubic meter (LC),0052
2023-08-14,36047,kings,pm25,7.854167,24,Micrograms/cubic meter (LC),0052
2023-08-15,36047,kings,pm25,8.333333,24,Micrograms/cubic meter (LC),0052
2023-08-16,36047,kings,pm25,6.86,15,Micrograms/cubic meter (LC),0052
2023-08-17,36047,kings,pm25,7.022727,22,Micrograms/cubic meter (LC),0052
2023-08-18,36047,kings,pm25,8.721053,19,Micrograms/cubic meter (LC),0052
2023-08-19,36047,kings,pm25,11.041667,24,Micrograms/cubic meter (LC),0052
2023-08-20,36047,kings,pm25,13.395833,24,Micrograms/cubic meter (LC),0052
2023-08-21,36047,kings,pm25,18.758333,24,Micrograms/cubic meter (LC),0052
2023-08-22,36047,kings,pm25,11.05,24,Micrograms/cubic meter (LC),0052
2023-08-23,36047,kings,pm25,6.631818,22,Micrograms/cubic meter (LC),0052
2023-08-24,36047,kings,pm25,6.704545,22,Micrograms/cubic meter (LC),0052
2023-08-25,36047,kings,pm25,8.558333,24,Micrograms/cubic meter (LC),0052
2023-08-26,36047,kings,pm25,9.475,24,Micrograms/cubic meter (LC),0052
2023-08-27,36047,kings,pm25,7.4625,24,Micrograms/cubic meter (LC),0052
2023-08-28,36047,kings,pm25,9.175,24,Micrograms/cubic meter (LC),0052
2023-08-29,36047,kings,pm25,6.178571,14,Micrograms/cubic meter (LC),0052
2023-08-30,36047,kings,pm25,8.091667,12,Micrograms/cubic meter (LC),0052
2023-09-01,36047,kings,pm25,5.6,7,Micrograms/cubic meter (LC),0052
2023-09-02,36047,kings,pm25,6.71875,16,Micrograms/cubic meter (LC),0052
2023-09-03,36047,kings,pm25,9.645833,24,Micrograms/cubic meter (LC),0052
2023-09-04,36047,kings,pm25,14.041667,24,Micrograms/cubic meter (LC),0052
2023-09-05,36047,kings,pm25,17.229167,24,Micrograms/cubic meter (LC),0052
2023-09-06,36047,kings,pm25,15.409091,22,Micrograms/cubic meter (LC),0052
2023-09-07,36047,kings,pm25,12.7125,24,Micrograms/cubic meter (LC),0052
2023-09-08,36047,kings,pm25,12.479167,24,Micrograms/cubic meter (LC),0052
2023-09-09,36047,kings,pm25,12.466667,24,Micrograms/cubic meter (LC),0052
2023-09-10,36047,kings,pm25,8.095833,24,Micrograms/cubic meter (LC),0052
2023-09-11,36047,kings,pm25,6.879167,24,Micrograms/cubic meter (LC),0052
2023-09-12,36047,kings,pm25,6.116667,24,Micrograms/cubic meter (LC),0052
2023-09-13,36047,kings,pm25,5.708696,23,Micrograms/cubic meter (LC),0052
2023-09-14,36047,kings,pm25,4.7625,24,Micrograms/cubic meter (LC),0052
2023-09-15,36047,kings,pm25,5.270833,24,Micrograms/cubic meter (LC),0052
2023-09-16,36047,kings,pm25,5.708333,24,Micrograms/cubic meter (LC),0052
2023-09-17,36047,kings,pm25,6.95,24,Micrograms/cubic meter (LC),0052
2023-09-18,36047,kings,pm25,5.416667,24,Micrograms/cubic meter (LC),0052
2023-09-19,36047,kings,pm25,7.2625,24,Micrograms/cubic meter (LC),0052
2023-09-20,36047,kings,pm25,6.933333,24,Micrograms/cubic meter (LC),0052
2023-09-21,36047,kings,pm25,6.841667,24,Micrograms/cubic meter (LC),0052
2023-09-22,36047,kings,pm25,6.475,24,Micrograms/cubic meter (LC),0052
2023-09-23,36047,kings,pm25,4.004167,24,Micrograms/cubic meter (LC),0052
2023-09-24,36047,kings,pm25,1.991667,24,Micrograms/cubic meter (LC),0052
2023-09-25,36047,kings,pm25,5.279167,24,Micrograms/cubic meter (LC),0052
2023-09-26,36047,kings,pm25,13.5,24,Micrograms/cubic meter (LC),0052
2023-09-27,36047,kings,pm25,7.370833,24,Micrograms/cubic meter (LC),0052
